symbol,1638777660000,1638806400000,1638806500314,1638806600501,1638806700690,1638806800875,1638806901064,1638807001239,1638807101423,1638807201607,1638807301787,1638807401969,1638807502159,1638807602596,1638807702775,1638807802960,1638807903141,1638808003332,1638808103525,1638808203716,1638808303911,1638808404094,1638808504286,1638808604477,1638808704661,1638808804853,1638808905045,1638809005612,1638809106194,1638809206376,1638809306571,1638809406761,1638809506942,1638809607129,1638809707314,1638809807505,1638809908086,1638835200000,1638835300354,1638835400526,1638835500685,1638835600857,1638835701028,1638835801189,1638835901372,1638836001535,1638836102007,1638836202175,1638836302329,1638836402499,1638836502977,1638836603136,1638836703326,1638836803499,1638836903665,1638837003860,1638837104031,1638837204203,1638837304378,1638837404554,1638837504720,1638837604879,1638837703964,1638837804130,1638837904311,1638838004482,1638838104667,1638838204837,1638838305016,1638838405180,1638838505346,1638838605523,1638838705704
ICXUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-8.506e-05,-0.00008506
IOSTUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,9.754e-05,0.00009754
IOTAUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013,-0.00021013
IOTXUSDT,0.0001,0.0001,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,1.343e-05,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.0001002,-0.00010020
KAVAUSDT,-2.6e-05,-2.6e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448,-0.00043448
KEEPUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
KLAYUSDT,-0.00020338,-0.00020338,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-0.00033035,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-9.781e-05,-0.00009781
KNCUSDT,1.26e-06,1.26e-06,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-7.616e-05,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294,-0.00056294
KSMUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679,-0.00028679
LINAUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-5.585e-05,-0.00005585
LINKUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
LITUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
LPTUSDT,9.221e-05,9.221e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
LRCUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
LTCUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-9.905e-05,-0.00009905
LUNAUSDT,0.0001,0.0001,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,7.33e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
MANAUSDT,-0.00017915,-0.00017915,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00019158,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407,-0.00021407
MASKUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
MATICUSDT,0.0001,0.0001,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,-2.047e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
MKRUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
MTLUSDT,-0.00027741,-0.00027741,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00018525,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433,-0.00060433
NEARUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
NEOUSDT,-4.777e-05,-4.777e-05,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00017644,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009,-0.00034009
NKNUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
NUUSDT,-0.00188594,-0.00188594,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00124217,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867,-0.00164867
OCEANUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,7.75e-06,0.00000775
OGNUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
OMGUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,2.582e-05,0.00002582
ONEUSDT,0.0001,0.0001,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,8.022e-05,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393,-0.00072393
ONTUSDT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00010000
